title,date,article_id,url,main_topic,all_topics,authors,year
Optimal Complexity in Byzantine-Robust Distributed Stochastic Optimization with Data Heterogeneity,2025-03-20 16:56:06+00:00,155,http://arxiv.org/pdf/2503.16337v1,math.OC,"['math.OC', 'cs.LG']","[arxiv.Result.Author('Qiankun Shi'), arxiv.Result.Author('Jie Peng'), arxiv.Result.Author('Kun Yuan'), arxiv.Result.Author('Xiao Wang'), arxiv.Result.Author('Qing Ling')]",2025
A parallel algorithm for the odd two-face shortest k-disjoint path problem,2025-03-20 16:55:51+00:00,156,http://arxiv.org/pdf/2503.16336v1,cs.DS,"['cs.DS', 'cs.DC']","[arxiv.Result.Author('Srijan Chakraborty'), arxiv.Result.Author('Samir Datta')]",2025
Enhancing Software Quality Assurance with an Adaptive Differential Evolution based Quantum Variational Autoencoder-Transformer Model,2025-03-20 16:55:38+00:00,25,http://arxiv.org/pdf/2503.16335v1,cs.AI,"['cs.AI', 'cs.ET']","[arxiv.Result.Author('Seshu Babu Barma'), arxiv.Result.Author('Mohanakrishnan Hariharan'), arxiv.Result.Author('Satish Arvapalli')]",2025
LLM Braces: Straightening Out LLM Predictions with Relevant Sub-Updates,2025-03-20 16:55:26+00:00,26,http://arxiv.org/pdf/2503.16334v1,cs.CL,['cs.CL'],"[arxiv.Result.Author('Ying Shen'), arxiv.Result.Author('Lifu Huang')]",2025
Bandgap-Dependent Doping of Semiconducting Carbon Nanotube Networks by Proton-Coupled Electron Transfer for Stable Thermoelectrics,2025-03-20 16:55:15+00:00,157,http://arxiv.org/pdf/2503.16333v1,physics.app-ph,"['physics.app-ph', 'cond-mat.mtrl-sci']","[arxiv.Result.Author('Angus Hawkey'), arxiv.Result.Author('Xabier Rodríguez-Martínez'), arxiv.Result.Author('Sebastian Lindenthal'), arxiv.Result.Author('Moritz C. F. Jansen'), arxiv.Result.Author('Reverant Crispin'), arxiv.Result.Author('Jana Zaumseil')]",2025
A Dataset of Performance Measurements and Alerts from Mozilla (Data Artifact),2025-03-20 16:55:05+00:00,27,http://arxiv.org/pdf/2503.16332v1,cs.PF,['cs.PF'],"[arxiv.Result.Author('Mohamed Bilel Besbes'), arxiv.Result.Author('Diego Elias Costa'), arxiv.Result.Author('Suhaib Mujahid'), arxiv.Result.Author('Gregory Mierzwinski'), arxiv.Result.Author('Marco Castelluccio')]",2025
Finite Sample Analysis of System Poles for Ho-Kalman Algorithm,2025-03-20 16:54:05+00:00,158,http://arxiv.org/pdf/2503.16331v1,eess.SY,"['eess.SY', 'cs.SY']",[arxiv.Result.Author('Shuai Sun')],2025
Knowledge-guided machine learning model with soil moisture for corn yield prediction under drought conditions,2025-03-20 16:52:25+00:00,159,http://arxiv.org/pdf/2503.16328v1,cs.LG,"['cs.LG', 'cs.AI']","[arxiv.Result.Author('Xiaoyu Wang'), arxiv.Result.Author('Yijia Xu'), arxiv.Result.Author('Jingyi Huang'), arxiv.Result.Author('Zhengwei Yang'), arxiv.Result.Author('Zhou Zhang')]",2025
Many exact area-law scar eigenstates in the nonintegrable PXP and related models,2025-03-20 16:52:11+00:00,160,http://arxiv.org/pdf/2503.16327v1,quant-ph,"['quant-ph', 'cond-mat.quant-gas', 'cond-mat.stat-mech', 'cond-mat.str-el', 'physics.atom-ph']","[arxiv.Result.Author('Andrew N. Ivanov'), arxiv.Result.Author('Olexei I. Motrunich')]",2025
OmniGeo: Towards a Multimodal Large Language Models for Geospatial Artificial Intelligence,2025-03-20 16:45:48+00:00,161,http://arxiv.org/pdf/2503.16326v1,cs.AI,['cs.AI'],"[arxiv.Result.Author('Long Yuan'), arxiv.Result.Author('Fengran Mo'), arxiv.Result.Author('Kaiyu Huang'), arxiv.Result.Author('Wenjie Wang'), arxiv.Result.Author('Wangyuxuan Zhai'), arxiv.Result.Author('Xiaoyu Zhu'), arxiv.Result.Author('You Li'), arxiv.Result.Author('Jinan Xu'), arxiv.Result.Author('Jian-Yun Nie')]",2025
"Natural inflation in Palatini $F(R,X)$",2025-03-20 16:45:06+00:00,162,http://arxiv.org/pdf/2503.16324v1,gr-qc,['gr-qc'],"[arxiv.Result.Author('N. Bostan'), arxiv.Result.Author('R. H. Dejrah'), arxiv.Result.Author('C. Dioguardi'), arxiv.Result.Author('A. Racioppi')]",2025
NeuralFoil: An Airfoil Aerodynamics Analysis Tool Using Physics-Informed Machine Learning,2025-03-20 16:44:53+00:00,28,http://arxiv.org/pdf/2503.16323v1,physics.flu-dyn,"['physics.flu-dyn', 'cs.LG']","[arxiv.Result.Author('Peter Sharpe'), arxiv.Result.Author('R. John Hansman')]",2025
Ultra-Resolution Adaptation with Ease,2025-03-20 16:44:43+00:00,29,http://arxiv.org/pdf/2503.16322v1,cs.CV,['cs.CV'],"[arxiv.Result.Author('Ruonan Yu'), arxiv.Result.Author('Songhua Liu'), arxiv.Result.Author('Zhenxiong Tan'), arxiv.Result.Author('Xinchao Wang')]",2025
Balancing the effective sample size in prior across different doses in the curve-free Bayesian decision-theoretic design for dose-finding trials,2025-03-20 16:44:12+00:00,163,http://arxiv.org/pdf/2503.16321v1,stat.ME,['stat.ME'],"[arxiv.Result.Author('Jiapeng Xu'), arxiv.Result.Author('Dehua Bi'), arxiv.Result.Author('Shenghua Kelly Fan'), arxiv.Result.Author('Bee Leng Lee'), arxiv.Result.Author('Ying Lu')]",2025
Issue2Test: Generating Reproducing Test Cases from Issue Reports,2025-03-20 16:44:00+00:00,30,http://arxiv.org/pdf/2503.16320v1,cs.SE,['cs.SE'],"[arxiv.Result.Author('Noor Nashid'), arxiv.Result.Author('Islem Bouzenia'), arxiv.Result.Author('Michael Pradel'), arxiv.Result.Author('Ali Mesbah')]",2025
Proto-neutron star oscillations including accretion flows,2025-03-20 16:41:14+00:00,32,http://arxiv.org/pdf/2503.16317v1,astro-ph.HE,"['astro-ph.HE', 'gr-qc']","[arxiv.Result.Author('Dimitra Tseneklidou'), arxiv.Result.Author('Raimon Luna'), arxiv.Result.Author('Pablo Cerdá-Durán'), arxiv.Result.Author('Alejandro Torres-Forné')]",2025
Active Learning For Repairable Hardware Systems With Partial Coverage,2025-03-20 16:38:16+00:00,164,http://arxiv.org/pdf/2503.16315v1,stat.AP,"['stat.AP', 'cs.LG']","[arxiv.Result.Author('Michael Potter'), arxiv.Result.Author('Beyza Kalkanlı'), arxiv.Result.Author('Deniz Erdoğmuş'), arxiv.Result.Author('Michael Everett')]",2025
An experimental investigation of quantum frequency correlations resilience against white and colored noise,2025-03-20 16:36:01+00:00,165,http://arxiv.org/pdf/2503.16314v1,quant-ph,['quant-ph'],"[arxiv.Result.Author('Linda Sansoni'), arxiv.Result.Author('Eleonora Stefanutti'), arxiv.Result.Author('Andrea Chiuri')]",2025
Area functional and majorant series estimates in the class of bounded functions in the disk,2025-03-20 16:35:52+00:00,166,http://arxiv.org/pdf/2503.16313v1,math.CV,"['math.CV', '30A10, 30B10, 30C80, 30J99']",[arxiv.Result.Author('Ramis Sh. Khasianov')],2025
Near-Linear Runtime for a Classical Matrix Preconditioning Algorithm,2025-03-20 16:35:46+00:00,34,http://arxiv.org/pdf/2503.16312v1,math.OC,"['math.OC', 'cs.DS', 'cs.NA', 'math.NA']","[arxiv.Result.Author('Xufeng Cai'), arxiv.Result.Author('Jason M. Altschuler'), arxiv.Result.Author('Jelena Diakonikolas')]",2025
"Structured-Noise Masked Modeling for Video, Audio and Beyond",2025-03-20 16:34:14+00:00,35,http://arxiv.org/pdf/2503.16311v1,cs.LG,"['cs.LG', 'cs.AI', 'cs.SD']","[arxiv.Result.Author('Aritra Bhowmik'), arxiv.Result.Author('Fida Mohammad Thoker'), arxiv.Result.Author('Carlos Hinojosa'), arxiv.Result.Author('Bernard Ghanem'), arxiv.Result.Author('Cees G. M. Snoek')]",2025
Can Real-to-Sim Approaches Capture Dynamic Fabric Behavior for Robotic Fabric Manipulation?,2025-03-20 16:34:02+00:00,36,http://arxiv.org/pdf/2503.16310v1,cs.RO,['cs.RO'],"[arxiv.Result.Author('Yingdong Ru'), arxiv.Result.Author('Lipeng Zhuang'), arxiv.Result.Author('Zhuo He'), arxiv.Result.Author('Florent P. Audonnet'), arxiv.Result.Author('Gerardo Aragon-Caramasa')]",2025
Rapid patient-specific neural networks for intraoperative X-ray to volume registration,2025-03-20 16:33:45+00:00,37,http://arxiv.org/pdf/2503.16309v1,eess.IV,"['eess.IV', 'cs.CV', 'physics.med-ph']","[arxiv.Result.Author('Vivek Gopalakrishnan'), arxiv.Result.Author('Neel Dey'), arxiv.Result.Author('David-Dimitris Chlorogiannis'), arxiv.Result.Author('Andrew Abumoussa'), arxiv.Result.Author('Anna M. Larson'), arxiv.Result.Author('Darren B. Orbach'), arxiv.Result.Author('Sarah Frisken'), arxiv.Result.Author('Polina Golland')]",2025
Hamiltonian dynamics of classical spins,2025-03-20 16:33:11+00:00,167,http://arxiv.org/pdf/2503.16308v1,physics.ed-ph,"['physics.ed-ph', 'cond-mat.stat-mech']","[arxiv.Result.Author(""Slobodan Radoševi\\' c""), arxiv.Result.Author('Sonja Gombar'), arxiv.Result.Author('Milica Rutonjski'), arxiv.Result.Author('Petar Mali'), arxiv.Result.Author(""Milan Panti\\' c""), arxiv.Result.Author(""Milica Pavkov-Hrvojevi\\' c"")]",2025
Speeding up design and making to reduce time-to-project and time-to-market: an AI-Enhanced approach in engineering education,2025-03-20 16:32:13+00:00,168,http://arxiv.org/pdf/2503.16307v1,cs.AI,"['cs.AI', 'I.2; K.3']","[arxiv.Result.Author('Giovanni Adorni'), arxiv.Result.Author('Daniele Grosso')]",2025
The Paradox of Anti-Inductive Dice,2025-03-20 16:29:41+00:00,169,http://arxiv.org/pdf/2503.16306v1,math.PR,['math.PR'],"[arxiv.Result.Author('Summer Eldridge'), arxiv.Result.Author('Ivo David de Oliveira'), arxiv.Result.Author('Yogev Shpilman')]",2025
